category,count
"Wings, Black-owned, Burgers, Salads, Chicken, Burgers, Burgers, Fried Chicken, Fried Chicken, Chicken, Wings, Tacos, Salads, Bar Food, Comfort Food, Comfort Food, Affordable Meals",1
"Seafood, Wings, Salads, Healthy",1
"American, Traditional American, Seafood, Southern",1
"Juice and Smoothies, Breakfast and Brunch, Vegetarian, Salads, Sandwich, Healthy",1
"Burgers, American, Sandwiches, Comfort Food, Comfort Food, Soup, Drinks, Breakfast and Brunch, Salads",1
"Seafood, Sandwich, Salads, Healthy",1
"Steakhouse, American, New American",1
"Southern, Breakfast and Brunch",1
"Black-owned, Desserts, Kids Friendly",1
"American, Juice and Smoothies, Healthy",1
"Cajun, Sandwich, Seafood, Allergy Friendly",1
"Steak, Seafood, Cajun",1
"Seafood, Cajun, Chicken",1
"Açaí, Juice and Smoothies, Healthy, Alcohol",1
"Mediterranean, Greek, Vegetarian, Wings, Chicken, American, Healthy",1
"Tacos, Rolls, Soup, Seafood, Sandwich, Drinks",1
"Cajun, Chicken, Family Meals, Family Friendly",1
"Western, American, Chicken, Wings",1
"Chicken, Wings, Comfort Food, American",1
"American, Salads, Chicken, Burgers, Sandwich, Healthy",1
"Mexican, Healthy, Rice-bowls",1
"Coffee and Tea, Breakfast and Brunch, Bubble Tea, Bakery, Pastry, AAPI-owned, Allergy Friendly",1
"Burgers, Kids Friendly, American, Salads, Healthy",1
"Healthy, Japanese, Thai, Juice and Smoothies, Ice Cream + Frozen Yogurt, Northeastern Thai, Southern Thai",1
"Mexican, Burgers, Salads, Healthy, Family Meals",1
"Tex Mex, Mexican, Vegetarian Friendly",1
"PIzza, Pasta, Salads, Chicken, Seafood, Healthy, Family Friendly",1
"BBQ, Sandwich, American, Family Friendly",1
"Vegan, Traditional American, Salads, Burgers, Seafood, Vegetarian Friendly, Healthy, Sandwich, Juice and Smoothies, Black-owned, Alcohol",1
"Sushi, Asian, Japanese, Family Meals, Group Friendly",1
"Vegetarian / Vegan, Mexican, Tacos",1
"Halal, Vegetarian, Healthy, Rice &amp; Curry, Chicken",1
"Snacks, Desserts, Bakery",1
"American, Pizza, Burgers, Desserts, Fast Food, Breakfast and Brunch, Salads, Healthy, Gluten Free, Pasta, Vegan, Vegan Friendly",1
"American, Kids Friendly, Seafood",1
"American, Salads, Seafood, Sandwich, Healthy",1
"Wings, American, Fast Food, Salads, Desserts, Healthy",1
"Breakfast and Brunch, Burgers, Street Food",1
"American, Burgers, Chicken, Seafood, Alcohol, Seafood, Chicken, Fried Foods, Comfort Food, Comfort Food, Bar Food, Bar Food, Affordable Meals, Family Friendly, Family Meals, Sandwiches, Sandwich, Burgers, Burgers, Southern",1
"American, Comfort Food, Burgers, Traditional American",1
"American, Sandwich, Burgers, Fast Food",1
"Healthy, Drinks, Desserts, Specialty Foods, Gift Store",1
"American, Sandwich, Drinks",1
"Seafood, Tacos, Breakfast and Brunch, Salvadorian, Caribbean",1
"Alcohol, Convenience, Everyday Essentials, Allergy Friendly",1
"Vietnamese, Sandwich, Family Friendly, Vegan Friendly, Exclusive to Eats",1
"Bakery, Pastry, Kids Friendly, Specialty Foods",1
"American, Comfort Food, Burgers, Salads, Sandwich, Healthy",1
"Wings, American, Family Meals, Alcohol, Salads, Sandwich, Desserts, Drinks, Chicken, Fried Chicken",1
"Mexican, Latin American, New Mexican, Burgers",1
"Steak, Traditional American, Breakfast and Brunch, Wings",1
"Sandwich, Burgers, Wings, American",1
"American, Desserts, Hot Dog",1
"American, Chicken, Pastry, Family Meals",1
"Chicken, Wings, Seafood, Sandwich, American",1
"Mediterranean, Tapas",1
"Mexican, Tex Mex, Tacos, Fast Food",1
"Wings, Deli, Sandwich, Black-owned",1
"Cajun, Family Meals",1
"Chicken, American, Southern, Fast Food, Family Meals",1
"Seafood, Sandwich, Burgers",1
"Healthy, Italian, Pasta",1
"Ice Cream + Frozen Yogurt, Desserts, Pastry",1
"Asian, Sushi, Rolls, Japanese",1
"Southern, American",1
"Asian, Seafood, Vegetarian, Family Meals",1
"Pizza, American, Italian, Salads, Desserts, Cafe",1
"Snacks, Sandwiches, Salads, Mac and Cheese, Hot Dog",1
"Desserts, Juice and Smoothies, Ice Cream + Frozen Yogurt",1
"Southern, South American, Family Meals, Family Friendly",1
"BBQ, Burgers, Soul Food",1
"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Drinks, Healthy, Alcohol",1
"Caribbean, Sandwich",1
"Comfort Food, Peruvian",1
"Drinks, Dount",1
"Burgers, BBQ, Pizza",1
"Chicken, Soup, Salads",1
"Sushi, Asian, Japanese, Seafood, Asian Fusion, South Asian",1
"Chinese: Other, Asian, Noodles, Family Meals",1
"Mexican, Steak, Tacos",1
"Japanese: Sushi, Korean",1
"Burgers, Sandwiches, Wings, Bar Food, Bar Food, Affordable Meals",1
"Chinese, Asian, Fast Food",1
"Mexican, Tacos, Tacos, Burritos",1
"American, Ice Cream &amp; Frozen Yogurt",1
"Mexican, Comfort Food, American, Exclusive to Eats",1
"Steak, Salads, Pasta, American, Italian",1
"Breakfast and Brunch, Crepe, American",1
"Mexican, American, Tacos, Burgers, Burgers, American",1
"Sandwiches, Mexican, Burritos, Burgers, Burgers, American, Breakfast and Brunch, Mexican, Fried Chicken, Fried Chicken, Fried Foods, Comfort Food, Comfort Food, Tacos, Tacos",1
"Breakfast and Brunch, American, Tacos",1
"Burgers, American, Sandwiches, Pizza, Desserts, Wings",1
"Salads, Sandwich, American, Vegetarian",1
"pizza, American, Sandwich",1
"American, Breakfast and Brunch, Sandwich, New American",1
"American, burger, Hot Dog, Sandwich, Desserts",1
"American, Mac and Cheese, Comfort Food",1
"Mexican, New American, Kids Friendly",1
"American, New American, Burgers, Family Friendly, Wings",1
"Bakery, American, Breakfast and Brunch, Allergy Friendly",1
"Mexican, Breakfast and Brunch, Tex Mex, Family Meals, Family Friendly",1
"Mexican, Burgers, Tacos, Allergy Friendly",1
"American, Seafood, Pasta, Family Friendly",1
"Venezuelan, American, Latin Fusion, Allergy Friendly",1
"Sandwich, Italian, American, Fast Food, Salads",1
"Seafood, Burritos, Burgers",1
"Desserts, Pastry, Breakfast and Brunch, Bakery",1
"Coffee and Tea, Sandwich, Desserts",1
"Juice and Smoothies, Ice Cream + Frozen Yogurt, Desserts, Sandwich",1
"Mediterranean, Greek, Fast Food, Salads, Desserts",1
"American, Juice and Smoothies, Sandwiches, Burgers, Healthy",1
"Breakfast and Brunch, Mexican, Burritos, Exclusive to Eats",1
"Thai, Sushi, Noodles",1
"Asian, Hot Dog",1
"Burgers, Burritos, Tacos, Breakfast and Brunch, Sandwich",1
"Pizza, American, Comfort Food, Kids Friendly, Italian, Wings, Fast Food",1
"Pizza, American, Salads, Comfort Food, Kids Friendly, Italian, Kids Friendly, Snacks",1
"Pub, Pizza, Breakfast and Brunch",1
"Bar Food, Pizza",1
"Soup, Chinese, Chicken",1
"Mexican, Seafood, Southern",1
"Chinese, Rolls",1
"American, Desserts, Pastry, Breakfast and Brunch, Sandwich",1
"pizza, American, Italian, Family Meals",1
"American, Desserts, Juice and Smoothies",1
"American, Fish and Chips, Family Meals",1
"Pizza, American, Italian, Cafe",1
"Pizza, American, Desserts, Fast Food, Kids Friendly, Italian, American, Desserts",1
"Tex Mex, Mexican, Family Meals, Family Friendly",1
"Noodles, Chicken, Seafood, Soup, Chinese, Asian",1
"Comfort Food, Sandwich, Burritos",1
"Pizza, Sandwiches, Italian",1
"wings, Italian, American, Italian, pizza, Fast Food, Pizza",1
"Thai, Asian, Noodles, Wings, Desserts, Rice &amp; Curry, Rice-bowls, Vegetarian, Vietnamese, Healthy",1
"Salads, American, Vegetarian, Bar Food, Burgers, Chicken, Tacos",1
"American, Seafood, Southern",1
"Asian, Noodles, Comfort Food",1
"Thai, Noodles, Healthy",1
"Italian, Pasta, Comfort Food, Pizza, Wings, Alcohol",1
"Indian, North Indian, Vegetarian Friendly, Vegan Friendly, Indian Curry, Family Friendly, Asian, Asian Fusion, Group Friendly",1
"Breakfast and Brunch, Sandwiches, Juice and Smoothies",1
"Pizza, Seafood",1
"Italian, American, Pizza, Pasta, Family Meals",1
"Mexican, Salads, Sandwich",1
"American, Salads, Sandwiches, Wings",1
"pizza, American, Salads, Healthy",1
"Pizza, American, Italian, New American, Comfort Food",1
"Steak, American, Burgers, Seafood, Chicken",1
"Japanese, Family Friendly, Asian, Sushi, Rolls, Group Friendly",1
"Chicken, Family Friendly, Family Meals, Hawaiian, Healthy, Comfort Food, BBQ, Asian Fusion, American, Fast Food, Salads, Group Friendly",1
"Asian Fusion, Rolls, Salads, Group Friendly",1
"Italian, Pasta, Comfort Food, Pizza, American, Fast Food, Chicken, Wings, Sandwich",1
"Salads, Sandwich, Deli, Bakery, Family Meals",1
"BBQ, Hawaiian, Asian Fusion",1
"Pizza, Italian, Comfort Food, American, Kids Friendly, Salads, Italian, Fast Food, Snacks",1
"Salads, American, Vegetarian, Sandwiches",1
"Juice and Smoothies, Healthy, Chicken, Black-owned, Fast Food",1
"Convenience, Snacks, Everyday Essentials, Grocery",1
"Burgers, Vegan, Mexican, Vegetarian, Street Food, Fast Food, Healthy, Family Friendly, Exclusive to Eats",1
"American, Barfood, Wings, Fish and Chips, Desserts, Fast Food, Bar Food, Sandwich",1
"Mediterranean, Vegetarian, Halal, Family Meals, Healthy, Rice &amp; Curry, Rice-bowls, Chicken, Steak, Seafood, Bowls",1
"Mexican, Latin American, Tacos, Burritos, Comfort Food, Breakfast and Brunch",1
"Comfort Food, American, Wings, Chicken, Salads, Local Specialities, Sandwich, Family Meals, Desserts, Mac and Cheese, Tacos",1
"Desserts, Breakfast and Brunch, Burritos",1
"Desserts, Snacks, Kids Friendly, Comfort Food",1
"Burgers, BBQ, Soul Food",1
"Salads, Sandwich, Deli, Burgers, Desserts, Healthy, Family Meals",1
"Tacos, Sandwich, Drinks",1
"Sandwiches, Deli, Salads, Healthy",1
"New American, Family Meals, Family Friendly",1
"Seafood, Chicken, American, Fish and Chips, Family Meals",1
"American, Italian, New American",1
"American, Hot Dog, Bowls",1
"Pizza, Burgers",1
"American, Salads, Fried Chicken, Family Meals",1
"burger, Sandwiches, American, Fast Food, Burgers, American",1
"Salads, Comfort Food, Fried Chicken",1
"Cajun, Burgers, Sandwich, Alcohol",1
"Chinese, Wings, Family Meals",1
"Snacks, Bakery, Desserts, Comfort Food, Desserts, American",1
"Drinks, Juice and Smoothies, Healthy",1
"BBQ, American, Comfort Food, Healthy",1
"Desserts, Burritos, Coffee and Tea",1
"Breakfast and Brunch, Dount, Pastry",1
"Mexican, Breakfast and Brunch, Desserts",1
"Chinese, Asian, Asian Fusion, Thai",1
"Chinese, Noodles, Rolls",1
"Mexican, New Mexican, Desserts, Family Meals",1
"Western, American, Seafood",1
"wings, Burgers, Salads, Healthy, Family Friendly",1
"Latin American, American, Mexican",1
"Burritos, Fast Food, Mexican, Comfort Food, New Mexican, Latin American",1
"Vietnamese, Pho, Stir​ Fried",1
"Tex Mex, American, Mexican, Latin American",1
"Traditional American, Family Friendly, Comfort Food, Pasta, Salads, Sandwiches, Steak, American, Wings, Burgers",1
"Wings, American, Salads",1
"Desserts, Dim Sum, Salads",1
"Fast Food, Chicken, Kids Friendly",1
"Asian, Korean, Noodles",1
"Cheesesteak, Salads, Tacos",1
"Pub, Burgers, Mexican, Pizza",1
"Fast Food, Tex Mex",1
"Pizza, Wings, Chicken",1
"Breakfast and Brunch, Mexican, Tacos",1
"Comfort Food, American, Desserts",1
"Cheesesteak, American, Sandwich",1
"Latin American, Mexican, Tex Mex, Tacos, New American, New Mexican",1
"Sanwiches, American, Breakfast and Brunch",1
"Burgers, Snacks, Convenience, Everyday Essentials",1
"Ice Cream &amp; Frozen Yogurt, Desserts, Sandwiches",1
"Burgers, Chicken, Wings, American, Comfort Food, Sandwich, Salads, Kids Friendly, Desserts, Fast Food, Healthy",1
"Black-owned, Seafood, Sandwich, Salads, Healthy, Family Meals",1
"Sandwich, Burgers, Breakfast and Brunch, Sandwiches, Burgers, Fast Food, Chicken, American",1
"Italian, Pasta, Comfort Food, Burgers, American",1
"Ethiopian, Breakfast and Brunch",1
"American, Italian, Pasta, Alcohol",1
"American, Sandwich, Pasta",1
"Arabian, Middle Eastern, Greek",1
"Chinese, Asian Fusion, Asian",1
"Thai, Vegan, American, Comfort Food",1
"Desserts, Breakfast and Brunch, Cafe",1
"Black-owned, BBQ, American",1
"BBQ, Burgers, Comfort Food",1
"Sandwich, Salads, Mac and Cheese",1
"Chicken, Burgers, American, Fish and Chips",1
"Asian, Cantonese, Chinese",1
"Traditional American, BBQ",1
"Burgers, Wings, Mexican",1
"Spanish, Latin American, Comfort Food",1
"Bar / Pub Food, Exclusive to Eats",1
"Bakery, Desserts, Comfort Food, Pastry",1
"Mexican, Tacos, Breakfast and Brunch, Fast Food",1
"Family Meals, Fish and Chips, Seafood, Chicken, Comfort Food, American",1
"Southern, Soul Food, Chicken",1
"Bakery, Family Meals, Breakfast and Brunch, Bagels",1
"American, Sandwich, Comfort Food, Coffee and Tea, Juice and Smoothies",1
"Desserts, Burritos, Sandwich",1
"Salads, Sandwiches, Cheesesteak",1
"Desserts, Comfort Food, Bakery, Snacks",1
"Desserts, Desserts, Cupcakes, Bakery",1
"Bakery, American, Breakfast and Brunch, Gluten Free, Grocery",1
"Desserts, Pastry, Breakfast and Brunch",1
"Chicken, Chinese, Asian, Family Friendly, Group Friendly",1
"Cafe, Bakery, Breakfast and Brunch, Coffee and Tea",1
"American, BBQ, Comfort Food, Wings, Southern",1
"Breakfast and Brunch, Healthy",1
"Coffee and Tea, Breakfast and Brunch, Desserts",1
"American, Salads, Breakfast and Brunch",1
"Japanese, Asian, Ramen, Exclusive to Eats",1
"Asian, Noodles, Thai, American",1
"Deli, Pasta, Asian Fusion, Desserts, Salads, Healthy",1
"Sushi, Japanese, Local Specialities",1
"Bakery, American, Sandwich, Exclusive to Eats",1
"Sandwiches, Mediterranean, Salads, Desserts, Healthy, Family Meals",1
"Asian, Asian Fusion, Drinks, Desserts, Bubble Tea",1
"Japanese, Chinese",1
"Asian, Asian Fusion, Hawaiian, BBQ",1
"Ramen, Japanese, Comfort Food, Sushi, Desserts, Rolls, Seafood",1
"American, Fast Food, Snacks",1
"Lebanese, Italian",1
"Mexican, Lebanese, Italian",1
"Steak, American, Fast Food, Sandwich, Steak, Chicken, Burgers",1
"Vegetarian, Women-owned, Tea &amp; Coffee",1
"Mexican, Tacos, Chicken, Family Meals, Tex Mex",1
"Thai, Laotian, Asian-owned",1
"Vietnamese, Noodles, Healthy, Asian, South East Asian, Japanese sweets",1
"Asian, Asian Fusion, Fast Food, Fried Chicken, Healthy",1
"Vietnamese, Sandwich, Fast Food, Healthy, Desserts",1
"Thai, Asian, Noodles, Chinese",1
"Bar Food, Burgers, Pizza",1
"Bubble Tea, Asian, Drinks, Vietnamese, Sandwiches",1
"Italian, Salads, Pizza, Pasta, Sandwiches",1
"Italian, Pasta, Chicken",1
"Asian Fusion, Asian, Burmese",1
"BBQ, Traditional American, Family Meals",1
"Burgers, Seafood",1
"BBQ, Turkish",1
"American, Dount",1
"American, Hot Dog, Sandwiches",1
"Burgers, American, Sandwich, Wings",1
"Mexican, Tacos, Burritos, Tex Mex",1
"Snacks, Mexican, Latin American, Fast Food",1
"American, Breakfast and Brunch, Sandwich, Burgers, Tacos",1
"Pizza, American, Sandwiches, Comfort Food, Fast Food, Kids Friendly, Italian, Salads, Wings, Desserts",1
"Asian, Northeastern Thai, Comfort Food",1
"Healthy, Mexican, Salads, Desserts, New Mexican, Latin American, Family Meals",1
"Comfort Food, Burgers, Salads, American",1
"Latin American, Sandwiches, Fried Chicken",1
"Mexican, Latin American, New Mexican, Burritos",1
"American, Burgers, Sandwich, Wings, Breakfast and Brunch",1
"American, Seafood, Sandwich, Sandwiches/ Salads, Pasta, Family Meals",1
"Fried Chicken, American, American, Comfort Food",1
"Breakfast &amp; Brunch, American, Kids Friendly",1
"Mexican, Soup, Burritos",1
"Mexican, Latin American, New Mexican, Tex Mex, Vegetarian Friendly, Kids Friendly",1
"American, Sushi, Asian Fusion, Family Friendly",1
"Burgers, Comfort Food, Kids Friendly",1
"Mexican, Tacos, Breakfast and Brunch, Family Friendly",1
"Mediterranean, Chicken, Seafood",1
"Mediterranean, Egyptian, Salads, Sandwich, Pizza, Greek, Vegetarian, Vegetarian Friendly",1
"American, Breakfast and Brunch, Desserts, Allergy Friendly, Exclusive to Eats",1
"American, Desserts, Pizza, American",1
"Breakfast &amp; Brunch, Kids Friendly, Comfort Food",1
"American, Bubble Tea, Bakery",1
"Sushi, Thai, Healthy, Family Friendly",1
"American, Bacon, Breakfast and Brunch, Comfort Food, Eggs, Family Meals, Family Friendly",1
"Asian, Asian Fusion, Allergy Friendly, Noodles, Vietnamese, Juice and Smoothies, Healthy, Allergy Friendly, Salads",1
"Asian, Chicken, Seafood",1
"BBQ, Family Meals, Family Friendly, Alcohol",1
"wings, Kids Friendly, Burgers, Family Friendly",1
"Pizza, Family Friendly, Pasta, Italian",1
"American, Traditional American, Family Meals, Family Friendly",1
"American, burger, Fast Food, Hot Dog, Sandwich, Group Friendly",1
"Steak, American, Burgers, Seafood, Chicken, Family Friendly",1
"Burgers, American, Sandwiches, Comfort Food, Chicken, Family Meals, Group Friendly",1
"Black-owned, American, Southern, Comfort Food, Family Meals, Family Friendly",1
"American, Italian, Pizza, Pizza",1
"Healthy, Sandwich, American, Sandwiches",1
"Pizza, Italian, Wings, Group Friendly",1
"Mexican, Burritos, Tacos, Quesadillas, Rice-bowls, Tex Mex, Comfort Food, Vegetarian Friendly",1
"Mexican, Latin American, New Mexican, Family Meals, Family Friendly, Vegetarian Friendly, Seafood, Steak, Allergy Friendly",1
"Healthy, Family Meals, Family Friendly, Hawaiian, Comfort Food, Chicken, Asian Fusion, BBQ, Group Friendly",1
"Latin American, Mexican, Salads, Desserts, Kids Friendly, Healthy",1
"Ramen, Japanese, Family Friendly, Exclusive to Eats",1
"Sandwich, American, Healthy, Sandwiches",1
"Desserts, American, Comfort Food, Ice Cream + Frozen Yogurt, Swedish, Kids Friendly",1
"Pizza, Italian, Family Meals, Group Friendly",1
"Coffee and Tea, Breakfast and Brunch, Sandwiches, Alcohol",1
"Mexican, Kids Friendly, Salads, Healthy, Family Friendly, Alcohol",1
"Burgers, Sandwiches, American, Alcohol",1
"Pizza, American, Comfort Food, Alcohol",1
"Vietnamese, Asian, Noodles, Alcohol",1
"American, Comfort Food, Pizza, Alcohol",1
"Pizza, Comfort Food, Alcohol",1
"BBQ, Southern, Family Meals, Alcohol",1
"Seafood, Chicken, Comfort Food",1
"American, Wings, Sandwiches, Alcohol, New Mexican",1
"New Mexican, Vegetarian Friendly, Gluten Free Friendly, Tacos, New American, Group Friendly, Alcohol",1
"Mexican, Latin American, New Mexican, Tacos, Salads, New Mexican, Latin American, Tacos, Tacos, Chicken, Chicken, Vegetarian, Vegetarian Friendly, Seafood, Kids Friendly, Family Friendly, Family Meals, Affordable Meals, Salads, Salads, Steak, Alcohol",1
"Mexican, Tamale, Alcohol, Drinks, Exclusive to Eats",1
"Thai, Asian, Asian Fusion, Group Friendly",1
"Vietnamese, Asian, Sandwiches, Salads, Noodles, Juice and Smoothies, Healthy",1
"Breakfast and Brunch, American, Sandwiches, Allergy Friendly, Family Meals",1
"Ramen, Japanese, Asian, Asian Fusion, Soup, Salads",1
"Indian, Salads, Comfort Food, Healthy",1
"Indian, Indian Curry, Himalayan, Nepalese, Family Friendly",1
"Indian, Vegetarian, Asian, Indian Curry, Healthy, Family Friendly",1
"Donuts, Comfort Food",1
"Italian, Pizza, Family Friendly, American, Gluten Free Friendly, Vegan, Group Friendly",1
"Bubble Tea, Asian, Juice and Smoothies, American, Fast Food",1
"Healthy, Cajun, Salads",1
"Cafe, American, Cajun, Seafood, Comfort Food",1
"American, Seafood, Cajun",1
"Burgers, Pizza, Sandwich",1
"Cajun, American, Southern",1
"Black-owned, Cajun, Seafood, Chicken",1
"American, Comfort Food, Breakfast and Brunch, Fast Food, Family Meals, Family Friendly",1
